CNIC,Caller Number,Activate At,CDR Number
59583499550,923403327,2019-10-31,923440905
59583499550,923403327,2019-10-31,923190275
50408729183,923541753,2019-01-25,923560983
50408729183,923541753,2019-01-25,923948701
23702378459,923780355,2019-10-22,923433686
23702378459,923780355,2019-10-22,923922325
56640181913,923308282,2019-01-07,923985185
56640181913,923308282,2019-01-07,923001808
70908741443,923975911,2019-10-19,923911740
70908741443,923975911,2019-10-19,923585490
44007702426,923650157,2019-11-28,923988812
44007702426,923650157,2019-11-28,923548842
55806556019,923000485,2019-10-20,923239944
55806556019,923000485,2019-10-20,923978195
12658148342,923550090,2019-08-18,923686806
12658148342,923550090,2019-08-18,923007109
32252929352,923923161,2019-08-05,923358756
32252929352,923923161,2019-08-05,923087943
24675082614,923251599,2019-03-12,923305668
24675082614,923251599,2019-03-12,923255055
69532228429,923984215,2019-05-05,923364469
69532228429,923984215,2019-05-05,923520992
33143179612,923726733,2019-04-26,923777679
33143179612,923726733,2019-04-26,923876286
97962963295,923584951,2019-10-25,923067490
97962963295,923584951,2019-10-25,923255196
14406845787,923144018,2019-07-01,923660384
14406845787,923144018,2019-07-01,923117367
31648817885,923274915,2019-10-22,923812266
31648817885,923274915,2019-10-22,923646862
28504087666,923466587,2019-08-30,923008804
28504087666,923466587,2019-08-30,923237498
71480513649,923784791,2019-07-25,923623392
71480513649,923784791,2019-07-25,923914763
10142113345,923037301,2019-09-05,923546811
10142113345,923037301,2019-09-05,923987904
92299491008,923301011,2019-10-05,923142928
92299491008,923301011,2019-10-05,923697295
33852637168,923637553,2019-12-30,923600026
33852637168,923637553,2019-12-30,923943931
82867206202,923877948,2019-03-30,923806154
82867206202,923877948,2019-03-30,923246152
83266067081,923974144,2019-07-26,923270041
83266067081,923974144,2019-07-26,923466862
47910474399,923489771,2019-08-02,923996930
47910474399,923489771,2019-08-02,923195616
51065834774,923602393,2019-06-24,923346008
51065834774,923602393,2019-06-24,923923161
41203731932,923739856,2019-10-22,923663095
41203731932,923739856,2019-10-22,923211776
20999045505,923474051,2019-08-30,923891347
20999045505,923474051,2019-08-30,923745367
26700781832,923457644,2019-07-06,923585547
26700781832,923457644,2019-07-06,923462464
66808458839,923273536,2019-02-10,923149525
66808458839,923273536,2019-02-10,923536920
74785522805,923860912,2019-02-16,923136325
74785522805,923860912,2019-02-16,923317383
28309294045,923270630,2019-04-27,923526263
28309294045,923270630,2019-04-27,923143221
31317067048,923570733,2019-06-04,923860731
31317067048,923570733,2019-06-04,923031271
39935981073,923306316,2019-12-08,923964418
39935981073,923306316,2019-12-08,923683977
81503692850,923758865,2019-04-12,923864799
81503692850,923758865,2019-04-12,923600270
50733630570,923042258,2019-12-24,923114324
50733630570,923042258,2019-12-24,923654172
96094071482,923780681,2019-11-09,923334270
96094071482,923780681,2019-11-09,923444649
82555194755,923187153,2019-01-19,923017820
82555194755,923187153,2019-01-19,923284256
26325218270,923142036,2019-03-16,923684546
26325218270,923142036,2019-03-16,923389030
46458610662,923245623,2019-07-26,923109857
46458610662,923245623,2019-07-26,923939260
59366568905,923132989,2019-05-04,923619721
59366568905,923132989,2019-05-04,923626932
90172628933,923515447,2019-12-26,923080883
90172628933,923515447,2019-12-26,923732677
52886231211,923075877,2019-07-14,923027550
52886231211,923075877,2019-07-14,923652283
53815302246,923607623,2019-03-21,923726182
53815302246,923607623,2019-03-21,923503846
60877534804,923131184,2019-12-09,923008804
60877534804,923131184,2019-12-09,923251678
99805794951,923463884,2019-09-19,923461174
99805794951,923463884,2019-09-19,923754721
71485408579,923422770,2019-03-20,923515447
71485408579,923422770,2019-03-20,923080033
76122334774,923322761,2019-06-08,923875786
76122334774,923322761,2019-06-08,923114334
39134486306,923986843,2019-06-17,923670386
39134486306,923986843,2019-06-17,923873316
81240070549,923878046,2019-03-28,923133674
81240070549,923878046,2019-03-28,923073184
24352573382,923426072,2019-04-03,923028574
24352573382,923426072,2019-04-03,923114274
81515306730,923707165,2019-09-14,923047412
81515306730,923707165,2019-09-14,923412465
29424974729,923302269,2019-10-13,923625338
29424974729,923302269,2019-10-13,923039054
82648810869,923360986,2019-12-19,923536920
82648810869,923360986,2019-12-19,923960833
43918938111,923219694,2019-05-18,923616705
43918938111,923219694,2019-05-18,923413051
54814997088,923614129,2019-11-25,923084590
54814997088,923614129,2019-11-25,923612507
13332299899,923174085,2019-12-19,923538461
13332299899,923174085,2019-12-19,923286082
16583801128,923625998,2019-03-03,923417245
16583801128,923625998,2019-03-03,923564987
58736581537,923595178,2019-02-27,923596942
58736581537,923595178,2019-02-27,923571490
19847044183,923581870,2019-05-27,923458360
19847044183,923581870,2019-05-27,923092336
50614348274,923115294,2019-10-02,923027550
50614348274,923115294,2019-10-02,923271048
18066998836,923386339,2019-08-13,923994663
18066998836,923386339,2019-08-13,923202537
15251872803,923024756,2019-01-31,923081644
15251872803,923024756,2019-01-31,923599536
93085859837,923906394,2019-06-27,923311931
93085859837,923906394,2019-06-27,923283200
39786273200,923447551,2019-07-22,923604745
39786273200,923447551,2019-07-22,923824800
15190825031,923966639,2019-01-12,923584822
15190825031,923966639,2019-01-12,923662166
22877573312,923901200,2019-03-09,923466765
22877573312,923901200,2019-03-09,923317511
20516204988,923567918,2019-06-04,923893130
20516204988,923567918,2019-06-04,923482748
79219926717,923927187,2019-12-14,923131953
79219926717,923927187,2019-12-14,923824901
97820416406,923366761,2019-10-31,923542098
97820416406,923366761,2019-10-31,923370350
23359976299,923845549,2019-02-15,923181625
23359976299,923845549,2019-02-15,923604745
76754178266,923150861,2019-10-07,923603436
76754178266,923150861,2019-10-07,923668455
42170148681,923326002,2019-05-07,923566432
42170148681,923326002,2019-05-07,923693614
41386148285,923912725,2019-05-19,923274915
41386148285,923912725,2019-05-19,923612342
60556638301,923247012,2019-02-10,923716111
60556638301,923247012,2019-02-10,923175080
51373547814,923628504,2019-03-15,923098617
51373547814,923628504,2019-03-15,923858688
20922015686,923982202,2019-07-10,923300863
20922015686,923982202,2019-07-10,923017043
44602508241,923758603,2019-07-30,923958998
44602508241,923758603,2019-07-30,923958068
48664333220,923006819,2019-03-06,923595998
48664333220,923006819,2019-03-06,923767706
47020602747,923267788,2019-02-07,923568152
47020602747,923267788,2019-02-07,923076307
92568468718,923766409,2019-02-17,923427573
92568468718,923766409,2019-02-17,923971030
22926647994,923332862,2019-08-17,923184947
22926647994,923332862,2019-08-17,923599804
39421968592,923165678,2019-01-21,923658530
39421968592,923165678,2019-01-21,923004668
49395606575,923715144,2019-12-10,923145676
49395606575,923715144,2019-12-10,923820287
83418885403,923448201,2019-01-09,923823424
83418885403,923448201,2019-01-09,923437673
38192114576,923556777,2019-06-20,923088105
38192114576,923556777,2019-06-20,923429244
32129529040,923122419,2019-11-13,923487691
32129529040,923122419,2019-11-13,923204913
56096072749,923073184,2019-07-29,923393954
56096072749,923073184,2019-07-29,923204913
65977476449,923999902,2019-09-25,923845200
65977476449,923999902,2019-09-25,923592084
30736899237,923215632,2019-07-10,923938790
30736899237,923215632,2019-07-10,923676529
89683147693,923679297,2019-12-18,923219007
89683147693,923679297,2019-12-18,923946748
49382504313,923018475,2019-04-09,923488300
49382504313,923018475,2019-04-09,923484296
42408884453,923420670,2019-04-10,923736526
42408884453,923420670,2019-04-10,923692789
77280192122,923883151,2019-07-11,923512222
77280192122,923883151,2019-07-11,923526282
37204372310,923442799,2019-11-09,923402501
37204372310,923442799,2019-11-09,923182439
46902940708,923135417,2019-05-12,923704709
46902940708,923135417,2019-05-12,923046637
49478957166,923700294,2019-05-25,923720831
49478957166,923700294,2019-05-25,923996573
84431966780,923466862,2019-11-28,923912951
84431966780,923466862,2019-11-28,923136840
48366668521,923150813,2019-11-24,923802687
48366668521,923150813,2019-11-24,923548842
88376827522,923771382,2019-04-25,923284599
88376827522,923771382,2019-04-25,923616106
88741365280,923263242,2019-12-12,923730288
88741365280,923263242,2019-12-12,923165310
70840080727,923338024,2019-02-18,923080709
70840080727,923338024,2019-02-18,923716111
79906079868,923634854,2019-12-27,923024224
79906079868,923634854,2019-12-27,923393867
40784884419,923697432,2019-03-02,923604239
40784884419,923697432,2019-03-02,923061357
35669504434,923568152,2019-09-16,923302333
35669504434,923568152,2019-09-16,923253751
33928210669,923508247,2019-08-02,923442271
33928210669,923508247,2019-08-02,923277153
81749991644,923202819,2019-08-02,923844589
81749991644,923202819,2019-08-02,923028917
73540125502,923219152,2019-07-25,923256881
73540125502,923219152,2019-07-25,923024433
43612222982,923733135,2019-07-20,923654172
43612222982,923733135,2019-07-20,923457740
28529635389,923895370,2019-07-02,923782670
28529635389,923895370,2019-07-02,923048390
44190964042,923729648,2019-04-02,923707014
44190964042,923729648,2019-04-02,923048393
77267384860,923397749,2019-05-22,923377791
77267384860,923397749,2019-05-22,923850811
86701267999,923137187,2019-06-26,923074821
86701267999,923137187,2019-06-26,923280168
23830756440,923054588,2019-01-13,923728643
23830756440,923054588,2019-01-13,923065779
77532141426,923982802,2019-04-06,923318278
77532141426,923982802,2019-04-06,923119919
20917328718,923154181,2019-04-17,923726732
20917328718,923154181,2019-04-17,923229612
13835131302,923736526,2019-02-07,923170846
13835131302,923736526,2019-02-07,923214801
81530494396,923580012,2019-08-20,923856178
81530494396,923580012,2019-08-20,923652363
12748910084,923812451,2019-06-17,923013258
12748910084,923812451,2019-06-17,923204925
73874885774,923114818,2019-02-21,923609203
73874885774,923114818,2019-02-21,923740390
37129608809,923732553,2019-05-21,923102063
37129608809,923732553,2019-05-21,923375561
12996975351,923825838,2019-03-25,923724738
12996975351,923825838,2019-03-25,923278408
70941028567,923970648,2019-10-23,923355208
70941028567,923970648,2019-10-23,923639713
33944973822,923010217,2019-04-26,923327434
33944973822,923010217,2019-04-26,923752989
39448175695,923414510,2019-02-22,923552209
39448175695,923414510,2019-02-22,923683639
87021856186,923628912,2019-08-03,923671592
87021856186,923628912,2019-08-03,923365551
77897013836,923682918,2019-04-25,923407646
77897013836,923682918,2019-04-25,923080709
64253667103,923694450,2019-04-04,923141504
64253667103,923694450,2019-04-04,923355247
20717372912,923326598,2019-06-19,923719295
20717372912,923326598,2019-06-19,923755623
18344512984,923767557,2019-05-02,923421260
18344512984,923767557,2019-05-02,923395931
47747704131,923380629,2019-08-23,923083321
47747704131,923380629,2019-08-23,923912274
19065800614,923660258,2019-01-18,923203789
19065800614,923660258,2019-01-18,923006672
13989874004,923708309,2019-02-24,923325110
13989874004,923708309,2019-02-24,923018089
28365392978,923080033,2019-04-09,923024150
28365392978,923080033,2019-04-09,923145622
43874640769,923070318,2019-10-07,923533417
43874640769,923070318,2019-10-07,923141225
61529824209,923125169,2019-01-23,923319363
61529824209,923125169,2019-01-23,923449437
38145318759,923523000,2019-06-15,923864036
38145318759,923523000,2019-06-15,923374195
18879870523,923175805,2019-09-21,923531307
18879870523,923175805,2019-09-21,923729865
89029098182,923058477,2019-10-07,923561786
89029098182,923058477,2019-10-07,923836632
29034931647,923381633,2019-12-24,923571490
29034931647,923381633,2019-12-24,923945863
75266414301,923319107,2019-03-25,923534194
75266414301,923319107,2019-03-25,923682966
73280539525,923411271,2019-11-29,923274895
73280539525,923411271,2019-11-29,923965609
84832508838,923020191,2019-07-25,923047243
84832508838,923020191,2019-07-25,923667060
94542687661,923376891,2019-10-26,923989439
94542687661,923376891,2019-10-26,923344395
34575521600,923404873,2019-02-27,923958347
34575521600,923404873,2019-02-27,923476016
73702239289,923613833,2019-02-07,923623040
73702239289,923613833,2019-02-07,923290406
82125655333,923479183,2019-10-17,923565904
82125655333,923479183,2019-10-17,923132579
20496689548,923225460,2019-06-01,923190051
20496689548,923225460,2019-06-01,923987561
19396786556,923476578,2019-04-08,923715570
19396786556,923476578,2019-04-08,923321225
51087125566,923045963,2019-05-22,923572128
51087125566,923045963,2019-05-22,923948206
18262522653,923688825,2019-02-02,923476016
18262522653,923688825,2019-02-02,923389023
50491561266,923261803,2019-12-26,923358352
50491561266,923261803,2019-12-26,923850421
10276639561,923322548,2019-01-03,923323891
10276639561,923322548,2019-01-03,923799922
42928650143,923008657,2019-03-17,923012067
42928650143,923008657,2019-03-17,923365458
93606776823,923799414,2019-04-20,923407646
93606776823,923799414,2019-04-20,923133072
26494549002,923222510,2019-06-20,923079467
26494549002,923222510,2019-06-20,923380760
71726805373,923782072,2019-02-19,923547513
71726805373,923782072,2019-02-19,923564987
32032619674,923852899,2019-12-21,923325677
32032619674,923852899,2019-12-21,923215978
70099579836,923067343,2019-06-12,923100014
70099579836,923067343,2019-06-12,923115782
90580133816,923269332,2019-08-09,923978320
90580133816,923269332,2019-08-09,923235620
70699355353,923735045,2019-12-17,923115294
70699355353,923735045,2019-12-17,923361076
52176220862,923315195,2019-09-10,923777023
52176220862,923315195,2019-09-10,923659592
64621007922,923914389,2019-04-26,923305589
64621007922,923914389,2019-04-26,923404873
60640839492,923228316,2019-10-30,923636567
60640839492,923228316,2019-10-30,923611128
49378441139,923987488,2019-09-05,923675944
49378441139,923987488,2019-09-05,923043927
20455434041,923646075,2019-03-22,923469439
20455434041,923646075,2019-03-22,923879231
78435953170,923101364,2019-12-17,923067566
78435953170,923101364,2019-12-17,923833708
81374137760,923885193,2019-06-13,923224776
81374137760,923885193,2019-06-13,923251070
45005324985,923183552,2019-10-16,923912951
45005324985,923183552,2019-10-16,923476197
38692923199,923758326,2019-04-04,923923431
38692923199,923758326,2019-04-04,923066018
75355535194,923626112,2019-07-22,923473478
75355535194,923626112,2019-07-22,923228316
79444758117,923385879,2019-01-25,923244915
79444758117,923385879,2019-01-25,923278954
99993647059,923336577,2019-05-28,923056814
99993647059,923336577,2019-05-28,923006387
46239765411,923635369,2019-09-20,923659820
46239765411,923635369,2019-09-20,923537100
67369442846,923483749,2019-08-05,923701824
67369442846,923483749,2019-08-05,923871849
83528369964,923705913,2019-08-16,923634854
83528369964,923705913,2019-08-16,923408948
23434487967,923767007,2019-04-04,923353145
