CNIC,CDR Number
18234275597,923203743
18234275597,923340854
60349124605,923665533
60349124605,923642537
66847191308,923505868
66847191308,923585157
10862905316,923652283
10862905316,923067097
39398103032,923289597
39398103032,923703248
94778409021,923084590
94778409021,923560957
27150627975,923632487
27150627975,923083321
65102023043,923641902
65102023043,923082662
31665729464,923489771
31665729464,923788320
25979223723,923300633
25979223723,923055458
90119762393,923513187
90119762393,923031372
59945332768,923271737
59945332768,923922993
26011722931,923780007
26011722931,923017744
24247957718,923918594
24247957718,923804295
83784368938,923387953
83784368938,923911895
34900015032,923799149
34900015032,923748018
56281918593,923069218
56281918593,923620202
99409107986,923674337
99409107986,923695662
56464467467,923299188
56464467467,923112056
57435107820,923403892
57435107820,923630917
11220148943,923018825
11220148943,923204706
80969783976,923004676
80969783976,923128059
94074445117,923088228
94074445117,923991308
29304027248,923863760
29304027248,923739639
31263932082,923127507
31263932082,923420908
44003138587,923655646
44003138587,923859609
54631091592,923866818
54631091592,923559111
86723372111,923599536
86723372111,923145369
46997849323,923819712
46997849323,923280168
84298916472,923922993
84298916472,923886510
42613909929,923958218
42613909929,923987787
43957314457,923102063
43957314457,923304431
47459505674,923347571
47459505674,923169959
30722763902,923481390
30722763902,923762217
18546806931,923320952
18546806931,923479183
93543532847,923661603
93543532847,923489699
20896837105,923306316
20896837105,923991256
91457440529,923464941
91457440529,923368607
88321957689,923855860
88321957689,923273295
32063993596,923940137
32063993596,923935265
60439081805,923975767
60439081805,923875849
83330975625,923718354
83330975625,923047784
13558276827,923241738
13558276827,923680781
34575634577,923884766
34575634577,923614387
86956854973,923685349
86956854973,923929778
78762604121,923132197
78762604121,923715230
91942062837,923361361
91942062837,923701322
84169558600,923736526
84169558600,923079862
15420708762,923724738
15420708762,923753554
59032801838,923051105
59032801838,923101364
89229469375,923532388
89229469375,923055341
65537980432,923556196
65537980432,923570197
57866889612,923678800
57866889612,923839874
86270886034,923467635
86270886034,923276238
76931194582,923076303
76931194582,923846422
51972439189,923592834
51972439189,923556196
24172335582,923336904
24172335582,923733135
33921539044,923628449
33921539044,923204695
92480178390,923634717
92480178390,923235398
72953859506,923335412
72953859506,923460072
73195160671,923087572
73195160671,923074075
30348766208,923256612
30348766208,923540735
52172263524,923824026
52172263524,923615540
54066600078,923474263
54066600078,923515387
71208192897,923941195
71208192897,923408432
41505762764,923426395
41505762764,923056161
68632586178,923890706
68632586178,923769771
93044984593,923099054
93044984593,923338279
54896654352,923703248
54896654352,923377383
58640031071,923967832
58640031071,923310930
69407654065,923464062
69407654065,923705913
83471786410,923960760
83471786410,923954258
22005581565,923091863
22005581565,923739037
80668661210,923319047
80668661210,923546811
77560101524,923323768
77560101524,923408432
18257764094,923951970
18257764094,923201119
27363917287,923358853
27363917287,923846422
23965580481,923011114
23965580481,923355758
80686932596,923207488
80686932596,923593123
39703752987,923387953
39703752987,923018392
32411681451,923070414
32411681451,923675378
54303025221,923271737
54303025221,923848252
72440765743,923507153
72440765743,923569549
83241425891,923320790
83241425891,923394313
38984659143,923070318
38984659143,923008260
16058507454,923960760
16058507454,923642419
87566494131,923157157
87566494131,923457644
59649140570,923897705
59649140570,923611112
41486631681,923467041
41486631681,923810721
56688448306,923303360
56688448306,923881625
83717380348,923893130
83717380348,923545819
63953158416,923383507
63953158416,923924292
64476745216,923052725
64476745216,923405280
23723016827,923363500
23723016827,923926772
59359849658,923631304
59359849658,923499146
91405993705,923212687
91405993705,923270476
42790650990,923732553
42790650990,923583868
78856803967,923083535
78856803967,923597342
30176791524,923630138
30176791524,923474805
28027796411,923322201
28027796411,923484158
48371732200,923001808
48371732200,923001788
64176202370,923096169
64176202370,923964667
80828198145,923254350
80828198145,923319763
95605648605,923736549
95605648605,923179163
29681895879,923337442
29681895879,923184592
86317621221,923659820
86317621221,923031849
93778463710,923810491
93778463710,923955500
12624499991,923530798
12624499991,923407305
67328657222,923782888
67328657222,923643850
27121256438,923041863
27121256438,923482748
80395595526,923376891
80395595526,923457740
79993969667,923306657
79993969667,923517636
22274773089,923631201
22274773089,923278408
64342850959,923850421
64342850959,923733933
88837884296,923775512
88837884296,923008193
50455313428,923646075
50455313428,923665047
47687535940,923659592
47687535940,923159113
57399068142,923955354
57399068142,923311961
92693132803,923377380
92693132803,923028305
83224486732,923209687
83224486732,923775255
31236048001,923051635
31236048001,923795775
27795212748,923412123
27795212748,923214097
55022600090,923933025
55022600090,923654721
52845656175,923189695
52845656175,923973317
77343584208,923288076
77343584208,923866107
97753179767,923201194
97753179767,923643675
19174051955,923123037
19174051955,923801591
48645834098,923487786
48645834098,923913648
69002117779,923211776
69002117779,923090901
92059011620,923890223
92059011620,923144735
13248506947,923800019
13248506947,923229077
16372587836,923040417
16372587836,923559318
15397517177,923243650
15397517177,923528808
20340157452,923070118
20340157452,923035237
78083494697,923090821
78083494697,923937713
27332650166,923078483
27332650166,923685463
81567424958,923159113
81567424958,923441635
45450646628,923093865
45450646628,923327665
88968867239,923630414
88968867239,923257203
52377301108,923362497
52377301108,923960014
35924108800,923046005
35924108800,923804295
12941850931,923780769
12941850931,923908891
46570652554,923319047
46570652554,923491192
47612653119,923327842
47612653119,923303360
96378692971,923864799
96378692971,923046005
62167812733,923835039
62167812733,923138222
66371086849,923994875
66371086849,923895567
19827912597,923407429
19827912597,923855364
95845698812,923400464
95845698812,923313646
69970326084,923608207
69970326084,923757572
63351189681,923561057
63351189681,923712625
94706028485,923467902
94706028485,923085999
62569871299,923121142
62569871299,923794440
85735732378,923815222
85735732378,923852539
91297403707,923319047
91297403707,923937681
64653240865,923842051
64653240865,923023468
24923114518,923507541
24923114518,923363500
39647571525,923240550
39647571525,923886510
39188448565,923804999
39188448565,923534672
12317856625,923946748
12317856625,923975911
59254626637,923130320
59254626637,923552209
59205666973,923610667
59205666973,923433881
46505844075,923938183
46505844075,923986657
21729686948,923769771
21729686948,923460011
16387196324,923326344
16387196324,923396323
55174828339,923701699
55174828339,923257425
72365146199,923242119
72365146199,923227175
91095722389,923604099
91095722389,923272041
43649291498,923373064
43649291498,923985134
20726854422,923270897
20726854422,923946192
26084551128,923201119
26084551128,923645069
84335865541,923166529
84335865541,923425533
98702070758,923793693
98702070758,923131097
83945919350,923405319
83945919350,923018028
26922779784,923114966
26922779784,923707852
44411574316,923350442
44411574316,923595336
94443975331,923049571
94443975331,923650730
73548708174,923019608
73548708174,923294512
66768427255,923824138
66768427255,923861299
19723952820,923016450
19723952820,923440138
12783466233,923356403
12783466233,923229602
74615769561,923988812
74615769561,923123005
86438597359,923224776
86438597359,923294286
14046288958,923884298
14046288958,923828556
92379265455,923525677
92379265455,923852539
30978900934,923946192
30978900934,923259207
14700419900,923427339
14700419900,923206286
30481251486,923480310
30481251486,923671260
40478008359,923470088
40478008359,923019444
63630491416,923111117
63630491416,923996780
98311501361,923308282
98311501361,923916533
42104276280,923505018
42104276280,923356680
75935480006,923529177
75935480006,923207126
63865950093,923024203
63865950093,923368208
38637038078,923365300
38637038078,923107832
66302908849,923143374
66302908849,923847254
25758508785,923214097
25758508785,923779789
74421458035,923527060
74421458035,923453683
94181557328,923665831
94181557328,923430814
81540232711,923319769
81540232711,923404873
18386653966,923124214
18386653966,923182671
37879682918,923007525
37879682918,923068980
86230420034,923113119
86230420034,923967315
84219853879,923597342
84219853879,923664701
98144118715,923133479
98144118715,923499425
10131543526,923607803
10131543526,923940137
41000820618,923869254
41000820618,923133880
78106609896,923256727
78106609896,923260988
32231462737,923734389
32231462737,923431444
82326209387,923248182
82326209387,923439237
54766588335,923727216
54766588335,923375093
62105675768,923462370
62105675768,923365177
59559330209,923046637
59559330209,923088264
64598059521,923042808
64598059521,923589869
94523409681,923205183
94523409681,923815503
31520009969,923818273
31520009969,923360779
57391823069,923175357
57391823069,923128920
36662156510,923505995
36662156510,923861299
49107211301,923058470
49107211301,923481405
33338900534,923451312
33338900534,923851405
62328395681,923421768
62328395681,923032155
99370695604,923304431
99370695604,923899919
55319488984,923718966
55319488984,923059103
82660739040,923191622
82660739040,923178071
17477405046,923960833
17477405046,923012831
10303959724,923144469
10303959724,923426527
30414630578,923512222
30414630578,923032996
90073576238,923681052
90073576238,923144018
68058015923,923692815
68058015923,923601870
11663029475,923439407
11663029475,923634464
33691750201,923052420
33691750201,923454475
76975363549,923862150
76975363549,923959152
58519575051,923322621
58519575051,923008750
48726799177,923125169
48726799177,923228430
61361098225,923080235
61361098225,923931737
48285798427,923959364
48285798427,923850945
95665240784,923433137
95665240784,923860731
18255783537,923140546
18255783537,923048393
38788846063,923167334
38788846063,923245427
31350139257,923973193
31350139257,923423770
15773975916,923047114
15773975916,923726335
87641193943,923474805
87641193943,923478087
21554129390,923656527
21554129390,923080680
27556081136,923612718
27556081136,923098290
84736074284,923326002
84736074284,923573745
59607900962,923200074
59607900962,923259018
