CNIC,Caller Number,Activate At
68969491227,923602338,2019-12-23
12098457450,923391875,2019-08-27
80221185759,923886519,2019-01-22
18108687608,923905472,2019-01-26
38037964256,923886697,2019-07-21
81748748815,923571746,2019-02-04
86405504149,923745367,2019-08-21
15746480689,923185413,2019-09-26
89089508114,923121009,2019-05-20
95175487456,923909492,2019-01-09
40911893824,923393346,2019-01-12
46749517844,923604745,2019-06-24
80201035106,923741088,2019-09-10
50735126032,923741912,2019-06-19
19938453197,923388202,2019-08-09
44554344818,923074993,2019-12-05
15693762660,923281032,2019-03-28
95431513185,923481151,2019-11-16
24955688249,923271078,2019-05-17
37106970085,923729515,2019-08-30
93960602894,923968853,2019-01-08
92235928518,923521368,2019-12-18
46549985067,923819145,2019-10-09
15497056666,923326343,2019-04-22
37043197765,923927268,2019-09-16
60919625677,923246266,2019-11-29
80620625445,923923902,2019-05-23
74104365585,923136325,2019-08-15
69703484327,923023356,2019-09-07
21361966364,923195796,2019-09-03
12558306405,923630414,2019-04-02
81953941278,923418278,2019-01-14
52359539778,923656527,2019-05-23
97319245050,923729661,2019-07-11
76852171097,923053695,2019-02-03
37304888700,923176545,2019-05-28
70988548428,923516147,2019-05-28
56658359295,923850743,2019-04-29
54818382280,923540735,2019-04-20
96143092998,923114677,2019-11-09
96783230362,923393161,2019-08-04
60064797120,923795968,2019-07-26
21703329708,923409120,2019-04-16
46667082163,923819247,2019-11-16
40799119197,923565904,2019-05-22
94668374454,923361361,2019-03-02
73728163474,923777023,2019-07-19
75767769682,923720831,2019-05-14
79812003640,923377511,2019-03-27
23383335637,923476197,2019-06-24
31872785975,923004578,2019-12-23
27378525066,923258579,2019-01-26
93205255798,923652092,2019-02-13
31626089900,923531404,2019-10-04
70154563301,923455650,2019-06-02
93575719586,923398842,2019-06-16
35543475755,923426527,2019-03-05
43340308415,923955402,2019-09-09
20661672450,923308937,2019-03-16
87145442410,923935157,2019-09-12
25185237301,923266242,2019-10-02
46691346937,923952499,2019-11-09
93162776714,923114970,2019-06-07
95294356901,923218171,2019-03-28
82059490013,923804871,2019-02-19
53795553725,923353453,2019-04-16
75412689812,923324888,2019-05-28
17134426054,923894984,2019-01-04
98141960594,923996780,2019-02-17
46020468346,923581010,2019-05-24
33213230190,923629753,2019-03-26
93579607907,923083535,2019-10-17
63177446532,923507153,2019-02-28
91618054670,923908314,2019-04-15
29171765660,923988610,2019-07-24
59353016388,923337442,2019-04-15
58321278219,923876286,2019-04-08
31763687324,923138898,2019-06-04
25752968727,923774224,2019-11-05
77264901591,923683977,2019-11-02
38945403264,923981180,2019-01-08
38093172415,923722648,2019-06-16
51282782491,923620756,2019-09-29
70398685041,923866107,2019-10-03
62430540188,923382218,2019-08-03
44912853836,923410471,2019-01-02
14619226636,923197075,2019-03-08
71677834189,923686571,2019-02-12
27823124328,923861954,2019-03-11
21034569838,923610438,2019-05-23
56216435714,923290207,2019-04-28
34483134816,923961074,2019-06-15
27253989499,923469275,2019-10-17
39724763633,923704145,2019-01-19
26813347115,923731409,2019-07-16
31264731814,923049318,2019-11-10
20494092266,923427624,2019-11-24
44175743111,923424125,2019-09-25
59791986336,923633201,2019-06-28
69862648247,923697295,2019-10-24
49110151991,923318278,2019-01-30
82691488493,923089240,2019-02-05
99420262295,923008829,2019-09-01
36581376705,923176626,2019-12-07
98731388695,923236648,2019-07-14
48884828598,923919930,2019-11-27
38867853269,923673766,2019-08-20
10933336839,923512595,2019-10-12
70715927862,923188502,2019-02-28
93027567771,923566397,2019-07-31
80978165681,923189879,2019-09-28
45301161136,923774002,2019-08-31
46993103619,923964387,2019-12-22
57839658852,923787038,2019-05-05
93303990451,923487438,2019-11-23
20841674972,923848993,2019-04-19
25260067773,923184145,2019-03-27
95119406407,923055906,2019-02-19
85433220121,923387213,2019-03-14
73155380667,923333044,2019-05-08
37082921732,923447004,2019-07-21
63172306462,923609121,2019-05-20
62147124203,923946748,2019-11-18
96816032836,923586354,2019-01-11
52728192338,923251082,2019-08-13
34051078025,923872805,2019-03-22
59033939759,923491746,2019-06-02
11151252877,923325110,2019-11-08
71973850291,923344436,2019-03-09
71305647314,923696433,2019-05-26
66550040132,923640045,2019-07-13
44093199018,923736422,2019-02-22
51579635003,923404904,2019-12-11
62229447814,923896229,2019-10-18
15137968441,923861215,2019-06-14
38161064041,923938439,2019-11-07
31901866610,923805995,2019-10-03
69784507161,923746149,2019-10-17
58925120224,923503846,2019-05-29
46213857553,923703714,2019-02-05
38222786418,923328693,2019-10-08
79914768308,923879231,2019-03-28
46507072022,923827746,2019-03-14
98728517042,923183238,2019-06-15
73158724744,923333944,2019-03-15
95069387382,923321138,2019-04-18
42734573481,923574268,2019-07-07
71836028649,923056630,2019-01-15
88193038825,923314507,2019-07-03
31107767210,923427339,2019-09-06
51474960465,923290691,2019-11-20
41004608423,923546524,2019-04-11
93040489218,923464796,2019-10-21
68299927739,923004581,2019-05-29
77759863840,923847936,2019-06-04
24293261154,923015339,2019-07-10
62370919734,923403644,2019-01-23
22855831386,923421494,2019-12-26
37536885147,923000707,2019-09-11
10737319935,923053530,2019-05-28
70201261323,923867390,2019-03-10
48644908607,923830654,2019-02-27
19290055985,923896822,2019-07-26
61968026022,923179143,2019-05-29
24216330248,923013084,2019-11-30
85960203328,923990354,2019-06-04
39863406681,923195469,2019-02-25
84211553473,923557668,2019-10-02
97997712311,923193025,2019-03-16
75406145041,923957847,2019-12-27
21951633253,923798133,2019-09-30
74701785554,923444649,2019-10-04
67475459332,923027056,2019-06-29
98025261473,923889719,2019-07-18
41557605676,923121787,2019-04-22
24964503447,923185193,2019-06-17
37639217341,923803774,2019-05-26
65713203161,923476666,2019-04-18
62772943964,923073191,2019-11-12
43046535013,923568313,2019-10-31
94533640198,923205920,2019-03-10
14780401994,923958068,2019-02-11
52191924933,923895567,2019-01-07
31463048200,923779539,2019-09-13
57392501616,923403115,2019-09-04
23989627886,923374634,2019-12-13
27263133839,923225079,2019-02-10
78466949763,923695806,2019-08-25
29641024467,923542660,2019-06-17
56408152050,923096954,2019-11-18
87681850411,923029197,2019-03-01
73860407876,923584623,2019-02-04
28003536382,923506198,2019-07-07
32138569886,923094841,2019-10-30
20764170229,923654794,2019-06-02
18961241323,923041858,2019-06-06
61760146613,923801044,2019-04-10
58553200005,923860731,2019-10-16
85995058677,923490506,2019-01-20
40836419513,923601411,2019-10-13
65125906424,923726732,2019-02-27
78637527100,923949673,2019-07-05
93247276732,923161662,2019-10-25
18355169986,923715570,2019-05-25
83356492034,923060597,2019-07-20
93442870164,923747333,2019-09-06
77186696553,923508187,2019-01-16
59122589516,923430814,2019-03-22
95945998634,923091895,2019-06-21
63957761486,923047543,2019-09-29
92813821017,923254707,2019-11-17
70720069020,923958347,2019-05-06
42645390503,923737048,2019-02-16
29424022827,923637596,2019-07-01
29778663185,923178450,2019-09-03
30078039656,923099810,2019-08-04
41627454703,923044620,2019-08-04
87835409699,923104235,2019-09-02
18662489543,923922343,2019-06-16
37688479865,923852252,2019-07-13
45476517966,923118617,2019-05-06
18092897607,923774872,2019-08-03
75242260561,923857531,2019-10-12
66145919701,923984462,2019-07-31
78519796596,923924509,2019-07-19
47164822683,923890223,2019-07-12
94384353719,923234339,2019-05-07
17137384705,923128059,2019-12-27
28606714022,923695011,2019-05-27
16378479766,923530696,2019-11-23
36999306197,923441390,2019-08-07
22777895905,923501649,2019-01-30
27016539497,923966158,2019-08-27
79339604720,923241738,2019-01-19
82242444393,923894312,2019-11-24
19671986378,923407805,2019-06-21
80800418803,923783717,2019-07-31
41604348011,923331272,2019-12-08
29801441638,923249596,2019-12-14
61359213214,923576502,2019-04-01
91249094935,923533097,2019-09-23
94830151160,923049571,2019-03-12
24730044964,923204866,2019-12-04
77174760742,923845525,2019-12-26
33943997793,923953737,2019-11-08
55878552862,923129948,2019-01-12
35615815574,923529485,2019-10-24
97893155591,923476867,2019-03-23
42574705250,923825957,2019-03-19
49960037673,923082662,2019-10-18
25885608868,923363808,2019-09-24
34938665023,923896665,2019-03-06
83406965745,923610767,2019-06-21
49072461223,923926772,2019-12-13
96060860035,923745283,2019-07-08
27771444715,923074753,2019-12-05
64997153876,923399366,2019-10-03
70219351445,923500948,2019-04-25
97825073972,923880119,2019-09-22
87971555383,923200587,2019-02-20
72750068333,923780159,2019-01-27
84560711463,923460072,2019-11-04
69280294871,923223975,2019-05-11
53819315103,923374858,2019-12-26
50187465597,923363120,2019-02-08
27508627883,923226989,2019-06-09
13777023868,923819103,2019-06-28
76496242009,923818437,2019-01-21
15377406747,923944176,2019-03-10
59949842022,923039054,2019-10-28
59315120594,923985134,2019-04-18
87582397411,923595886,2019-02-17
11814973499,923076307,2019-10-10
24091495189,923194621,2019-05-10
51498803751,923450747,2019-04-17
91443115922,923287663,2019-02-23
79795628082,923204695,2019-04-27
43566708530,923631728,2019-02-02
97265054271,923931118,2019-08-12
62118133398,923864856,2019-02-06
72136413153,923996811,2019-01-16
16602733639,923908864,2019-08-19
52280408032,923448116,2019-05-19
16915656202,923200825,2019-10-27
65842573266,923900134,2019-02-27
62391040457,923399713,2019-07-26
88463584297,923568833,2019-06-07
11691215416,923873524,2019-06-09
52909390487,923459938,2019-11-22
81419925322,923032706,2019-07-29
30141531649,923332583,2019-03-05
70643774311,923479299,2019-12-05
19389707508,923796419,2019-07-06
92042380976,923339456,2019-09-10
33165403889,923505868,2019-11-24
63399088899,923552548,2019-01-07
62106809132,923698402,2019-07-27
13830895126,923572128,2019-02-22
90067170694,923258546,2019-08-28
28519149682,923017744,2019-03-30
17981991952,923791780,2019-03-01
69964258315,923890915,2019-10-28
50085136599,923242370,2019-12-19
39909267845,923831102,2019-08-03
70130075045,923230959,2019-10-17
19461800940,923127507,2019-06-13
92470273191,923133013,2019-02-12
98092959406,923664600,2019-08-29
85178280369,923274895,2019-05-20
10074909744,923471898,2019-05-01
74283059619,923217687,2019-03-05
70500489904,923821148,2019-07-08
69741591906,923951133,2019-03-23
90301000152,923549024,2019-10-17
74961593997,923851161,2019-08-03
46375153174,923075924,2019-02-04
21382859670,923131097,2019-10-24
47068115364,923529018,2019-07-28
36541764126,923611608,2019-05-27
93272742014,923680244,2019-01-11
32141957938,923443764,2019-08-15
43366992808,923049985,2019-03-09
68020939004,923876910,2019-05-06
99923317951,923590751,2019-04-03
60543441698,923781607,2019-05-16
67386861794,923907348,2019-08-18
41462967427,923147516,2019-02-04
74514869084,923304295,2019-03-24
32876026678,923444687,2019-06-14
68641946221,923343938,2019-06-29
15757851836,923157157,2019-05-06
80401107886,923971690,2019-01-15
11868803661,923306610,2019-11-22
53703289017,923794259,2019-04-24
52287487412,923780470,2019-03-03
18066287659,923486783,2019-09-19
24087271491,923559523,2019-12-18
67650960910,923273884,2019-03-28
64651024463,923011428,2019-10-03
43508115570,923887593,2019-10-26
10318899614,923109152,2019-04-11
51971145297,923924612,2019-12-23
75700524074,923933025,2019-03-03
84882603927,923354655,2019-04-30
80294773935,923054040,2019-10-13
30361883723,923327842,2019-02-27
31245089364,923941182,2019-11-20
84307353055,923915269,2019-12-02
21960669153,923990271,2019-11-14
98826234764,923489699,2019-04-03
42008907153,923407305,2019-11-14
80337221116,923109348,2019-04-07
37363250528,923790235,2019-03-12
84072725469,923815503,2019-10-22
63333590101,923047176,2019-01-20
19655118650,923941021,2019-06-27
37964219437,923658694,2019-06-24
16385499223,923595898,2019-03-23
48644825701,923385999,2019-04-05
58254813631,923916533,2019-07-07
84200197293,923974174,2019-06-03
77833835014,923085743,2019-06-14
44789857032,923299188,2019-10-08
92719427318,923098617,2019-05-10
53666391423,923929173,2019-01-30
73652391397,923527442,2019-04-27
48647450178,923561307,2019-03-17
96652390192,923387712,2019-12-01
22728656512,923018028,2019-11-13
87583889865,923436892,2019-11-26
47984078102,923168967,2019-06-01
99090199450,923898186,2019-06-06
54536787680,923360779,2019-04-02
48629009893,923632247,2019-09-06
14780738979,923678262,2019-01-17
52693107231,923389030,2019-02-23
22214628105,923246152,2019-08-28
25093755384,923928080,2019-02-12
71712849092,923568831,2019-02-11
61272493914,923799176,2019-08-27
57816864299,923256881,2019-09-08
95515792363,923802041,2019-03-17
13804193836,923425440,2019-03-25
47945801409,923081920,2019-11-18
76875622200,923661603,2019-11-10
85832134498,923664789,2019-05-28
52767612868,923169059,2019-09-30
74304324781,923792732,2019-07-16
57923338351,923749505,2019-11-27
89048092330,923810491,2019-05-18
64623703682,923115976,2019-07-29
73605319607,923965894,2019-08-29
96212459228,923547883,2019-06-02
37183573307,923792213,2019-10-05
86829444959,923184329,2019-07-15
35967713780,923538461,2019-11-15
21251149774,923465225,2019-02-26
69595287977,923990447,2019-01-20
19511834154,923611112,2019-08-28
99422671239,923084370,2019-11-13
68715539430,923234132,2019-04-24
59856018560,923500779,2019-02-12
57613374175,923326011,2019-12-27
25572355007,923264547,2019-07-23
38270627081,923911645,2019-08-01
67798784957,923549786,2019-12-30
29586504057,923307652,2019-11-30
15411409597,923159113,2019-08-29
71675228489,923731032,2019-06-28
18428691363,923630655,2019-06-29
33039365934,923819835,2019-10-25
75200617448,923928970,2019-12-27
60459465667,923698149,2019-12-31
72308626216,923570524,2019-11-07
80423073043,923358796,2019-02-10
84794445086,923920083,2019-06-19
40952861600,923106831,2019-06-19
57476368119,923009457,2019-07-22
53017246882,923851380,2019-02-11
86279212183,923812266,2019-01-23
54980042991,923697584,2019-04-16
46732715098,923833677,2019-10-21
60119522068,923454858,2019-07-01
94150938294,923488300,2019-08-12
13203505538,923432628,2019-04-18
32141527681,923484296,2019-02-03
80662743008,923139043,2019-10-19
22007650173,923572302,2019-03-05
16702374602,923728693,2019-12-22
92351349988,923847678,2019-03-02
42309771177,923278551,2019-06-05
38507667510,923252311,2019-09-28
27367831960,923322720,2019-03-24
75986896707,923802116,2019-07-09
72230493055,923389023,2019-07-05
12043652535,923865785,2019-08-17
43821078832,923719349,2019-10-03
60660762622,923382137,2019-06-28
11669739619,923378125,2019-02-24
81743752903,923661823,2019-06-05
98605155838,923465267,2019-09-19
92531933161,923379460,2019-11-14
97181899880,923461853,2019-04-26
95126028770,923477054,2019-04-10
21034047446,923157615,2019-12-25
83169253534,923833708,2019-11-11
61596644114,923351759,2019-03-24
46734708208,923483977,2019-10-02
73774951676,923763789,2019-02-02
90571583896,923097181,2019-12-31
66360012758,923062279,2019-05-05
16350042965,923289290,2019-04-07
15315564165,923844648,2019-07-08
72689272888,923003888,2019-08-22
23770213626,923928210,2019-02-17
11471709999,923078801,2019-12-03
11416172263,923380121,2019-09-15
54583572719,923164210,2019-04-10
46998856196,923435751,2019-04-15
10892836571,923208929,2019-02-07
69832072997,923473699,2019-08-09
10262194727,923151429,2019-04-06
23333712814,923887785,2019-06-22
60134496011,923715230,2019-01-13
54799014274,923850945,2019-08-06
40766092873,923972420,2019-10-03
25605404957,923340614,2019-12-18
54580330189,923298037,2019-02-09
34989971469,923319047,2019-12-11
58347119015,923395144,2019-04-05
53735007402,923273692,2019-06-11
47701313328,923436339,2019-05-14
23254638404,923569549,2019-12-01
49305238569,923855364,2019-11-16
49010428322,923245427,2019-12-04
23650333382,923520248,2019-11-13
54293004913,923722897,2019-02-23
84073739797,923489476,2019-06-21
30377151056,923564847,2019-10-27
88386173886,923236098,2019-06-15
27281695947,923093936,2019-10-18
27044291596,923736990,2019-02-02
79393605426,923107408,2019-07-24
86909305460,923793833,2019-12-05
31586514815,923531669,2019-02-23
58104620091,923557844,2019-11-03
18575560447,923575458,2019-11-24
31421357479,923991256,2019-08-12
16809532464,923317014,2019-02-08
61680199507,923120176,2019-09-27
89836484064,923356680,2019-01-14
29491989059,923232163,2019-05-20
29574945156,923311529,2019-01-07
53746497910,923623505,2019-07-25
99294962448,923937681,2019-02-08
44666910443,923661303,2019-07-06
19117431225,923142275,2019-03-05
80011923345,923534194,2019-03-06
83582087987,923833258,2019-05-07
36534734487,923174247,2019-02-01
23103254181,923490104,2019-12-19
44069961471,923879707,2019-11-15
99508841208,923798037,2019-09-04
53265258947,923132105,2019-06-30
76770136850,923656849,2019-07-21
77555482954,923725821,2019-12-27
14185132579,923710542,2019-06-07
43201368110,923184221,2019-03-24
17230576306,923106486,2019-07-01
66844395979,923255309,2019-07-06
66554841720,923533022,2019-03-27
88726993561,923264097,2019-02-03
49649143416,923962828,2019-03-19
85133399149,923674872,2019-07-19
20416891727,923527874,2019-09-02
95767744986,923299905,2019-12-16
85380606869,923480006,2019-08-06
51908825581,923372757,2019-07-15
96277257744,923936094,2019-07-22
32751258406,923990012,2019-03-01
70686060227,923236722,2019-01-02
13497818215,923078676,2019-10-28
88669698581,923165092,2019-11-30
94988798025,923759033,2019-06-08
70881874323,923737901,2019-10-18
85228381101,923029592,2019-10-02
85639822513,923499146,2019-03-10
97042962997,923476016,2019-03-22
44989675310,923687060,2019-02-13
16632776493,923475685,2019-09-13
41465308546,923156319,2019-03-25
98294393901,923169959,2019-01-31
43228765008,923274155,2019-05-09
46174705565,923160670,2019-05-07
59237187970,923153866,2019-06-26
29823281988,923692313,2019-11-20
86509211148,923273493,2019-07-20
94519580013,923589845,2019-03-31
29491578421,923449094,2019-07-19
58474330677,923575676,2019-07-06
34709502758,923210537,2019-05-19
45078106268,923380624,2019-12-13
99521556209,923906606,2019-02-05
94467681619,923617174,2019-01-16
48753095219,923515367,2019-10-24
85308537956,923910132,2019-12-30
28496098158,923812175,2019-02-28
54457476688,923873253,2019-10-05
40009947272,923255055,2019-05-03
10042467487,923173686,2019-10-26
53333287262,923123074,2019-09-11
53616099096,923263600,2019-10-14
14189766670,923888054,2019-02-22
80461530476,923217648,2019-07-30
35360773748,923353145,2019-06-15
87076145020,923667566,2019-02-16
34352493924,923511424,2019-12-06
92402261910,923671592,2019-01-12
84705830752,923885703,2019-08-01
59783447834,923484639,2019-06-28
53988041908,923323443,2019-03-08
17387482403,923854313,2019-10-18
79785199004,923276521,2019-12-14
76857200474,923729865,2019-08-04
39905512268,923440003,2019-11-15
42775371915,923836632,2019-07-10
20802125597,923572994,2019-07-19
17853892481,923262164,2019-01-13
80267084946,923830506,2019-08-24
64437834939,923435893,2019-06-29
85566438482,923040629,2019-09-16
12554126538,923065366,2019-08-03
96043083843,923591921,2019-12-22
18182288067,923715943,2019-07-11
66993239363,923450603,2019-06-18
96237450551,923964560,2019-12-25
67544300494,923071652,2019-01-29
17699333601,923748942,2019-09-04
70381766676,923688648,2019-04-01
24202590954,923691358,2019-03-27
97792306708,923154122,2019-08-19
87601402003,923914231,2019-07-09
63362797192,923484158,2019-01-21
57561689078,923863498,2019-08-23
67201336133,923958828,2019-04-30
50385812120,923220778,2019-11-26
61231983172,923994990,2019-02-05
74588529887,923126831,2019-04-01
74830763038,923225232,2019-09-22
95035292265,923899823,2019-12-16
27850454203,923940137,2019-10-13
73501685706,923862707,2019-10-04
52936446963,923442388,2019-03-17
57525056205,923236173,2019-01-04
10430664212,923542946,2019-04-21
65648052597,923934859,2019-05-27
90553621109,923223610,2019-10-31
14466808247,923723800,2019-05-23
13447825848,923991255,2019-04-01
83289339239,923970384,2019-07-14
65586050284,923231033,2019-05-24
58756126870,923884766,2019-04-18
37507838247,923851795,2019-07-01
46011167463,923099930,2019-07-05
21263216228,923087572,2019-04-29
52982553322,923024150,2019-11-29
53668960899,923970909,2019-06-08
96037265125,923018623,2019-02-13
13918474053,923252680,2019-02-06
54016241899,923908028,2019-07-04
10840481592,923824901,2019-01-30
29572262542,923627313,2019-04-28
52825374908,923453807,2019-11-23
45144488500,923586035,2019-09-19
52961101685,923681411,2019-07-22
87518958499,923741423,2019-08-04
17183702672,923865953,2019-09-19
77614148224,923187860,2019-10-05
54679940955,923075226,2019-05-25
54985932523,923456847,2019-10-25
42665869528,923651615,2019-04-10
46786321088,923012831,2019-08-22
92449552939,923018825,2019-10-26
67452188602,923431444,2019-05-09
71588939646,923642889,2019-07-09
56617294876,923505520,2019-12-14
87438240883,923874079,2019-05-21
93691385404,923906153,2019-02-03
24789631365,923356568,2019-04-13
75332551053,923289717,2019-06-28
16332291052,923526263,2019-01-28
